views,contacts,last_7_views,last_3_views,last_7_contacts,last_3_contacts,live_days,max_messages_events,messages_events,messages_users,avg_contacts_delta,max_contacts_delta,min_contacts_delta,mumur_advertid,AB_test_group,is_selling_3
2462,65,1559,788,53,44,16,3,34,27,0.0,0,0,1751609437,1,1
828,24,37,11,2,1,35,3,19,16,-0.17,0,-1,2116782230,1,0
1648,98,1067,224,65,10,9,4,47,32,0.0,0,0,1466667058,1,0
549,40,181,62,18,3,13,1,5,5,-1.17,2,-4,2684542064,1,1
598,12,598,200,12,5,8,3,13,9,0.0,0,0,2520244204,0,1
243,5,243,243,5,5,2,3,13,8,-0.17,0,-1,1837725746,0,1
29,0,29,4,0,0,8,1,2,2,0.0,0,0,2098943328,0,0
136,4,17,8,0,1,38,1,2,2,0.0,0,0,3670894989,1,0
1031,8,522,122,5,1,14,3,11,9,-0.17,1,-1,1774322197,0,0
855,2,855,278,2,1,8,2,3,2,-0.17,0,-1,2047984944,1,0
957,18,957,294,18,7,8,2,6,5,0.0,0,0,1821979066,1,0
888,42,183,76,19,14,20,5,73,54,0.0,0,0,4155371335,1,1
3109,53,312,97,5,5,29,3,18,13,0.0,0,0,3649792745,1,1
85,10,85,85,10,11,1,2,3,2,0.0,0,0,509909169,1,1
441,3,441,162,3,3,8,2,16,13,-0.17,1,-1,1347152316,0,0
218,0,218,218,0,1,2,1,7,7,0.0,1,-1,34962377,1,0
3496,128,3496,1530,128,64,8,2,32,28,0.0,0,0,810416730,1,1
151,6,151,43,6,5,8,2,3,2,-0.33,3,-2,792239646,1,1
266,11,266,122,11,9,8,1,3,3,0.0,3,-4,2728610387,1,0
485,2,485,161,2,0,8,3,13,8,0.0,0,0,3738568374,0,0
1075,70,1075,900,70,62,5,2,15,14,0.0,0,0,4073079642,0,1
116,4,116,58,4,3,5,8,11,4,0.0,2,-2,1384822179,1,1
127,7,127,29,7,6,8,1,1,1,-0.17,6,-6,262511920,0,0
1150,17,191,74,0,0,41,2,13,11,0.0,0,0,3191501903,0,1
1083,17,1083,1083,17,18,4,2,13,9,0.0,0,0,3892470005,1,1
312,10,312,99,10,6,8,2,9,8,-0.33,1,-2,1854923528,1,1
14,1,14,3,1,0,8,0,0,0,0.0,1,-1,256505743,0,0
390,5,390,115,5,2,8,3,16,14,-0.5,1,-2,546027578,0,0
74,0,74,6,0,1,8,1,1,1,0.0,0,0,989344463,1,0
211,6,211,209,6,6,5,1,2,2,0.0,2,-2,1353450428,0,0
504,7,504,504,7,8,2,1,4,4,0.0,3,-4,885329188,1,1
209,19,209,77,19,7,8,3,8,4,-1.17,1,-4,4252597189,1,0
189,1,189,53,1,2,8,0,0,0,0.0,1,-1,2942930068,1,0
1188,32,1188,1188,32,33,2,3,15,12,0.0,0,0,2207587167,1,1
271,0,271,94,0,0,7,5,35,24,-0.17,0,-1,3855817432,0,1
360,6,360,102,6,2,7,1,9,9,-0.33,2,-2,3538126881,0,0
237,13,237,237,13,14,3,1,1,1,0.0,4,-8,475807099,1,1
2586,36,727,135,11,3,21,4,37,31,0.0,2,-2,579058399,1,0
218,0,218,218,0,1,2,1,7,7,0.0,1,-1,3784157064,1,0
1825,43,1444,710,20,9,10,3,30,25,-0.33,3,-4,2027166847,1,0
422,2,422,91,2,1,8,8,8,1,0.0,1,-1,29132589,0,0
491,18,103,27,5,2,27,3,16,9,-0.17,0,-1,687689850,1,0
299,6,44,6,2,0,35,1,3,3,0.0,2,-2,207347195,0,0
53,0,53,53,0,0,2,0,0,0,0.0,0,0,749860757,0,0
1044,5,274,63,1,1,19,2,5,4,0.0,0,0,767386149,1,0
107,12,107,27,12,2,8,2,4,3,-0.33,0,-2,962240472,0,1
339,21,338,94,21,11,8,5,22,13,-1.17,0,-6,592532505,0,0
217,5,105,25,3,2,12,1,2,2,0.0,2,-2,319865019,0,0
528,21,527,122,21,7,8,2,12,10,-0.17,3,-3,644787424,1,0
195,2,195,195,2,2,2,3,3,1,0.0,0,0,2774340086,0,0
255,2,255,255,2,3,4,1,4,4,-0.5,0,-3,614526666,1,1
216,3,89,14,0,0,16,2,4,3,0.0,0,0,2951443987,0,0
3653,75,2151,919,46,25,14,2,73,63,0.0,0,0,2522633484,0,0
442,17,442,144,17,5,8,5,17,12,-0.5,2,-3,2632419235,0,0
928,11,532,223,9,7,12,1,3,3,0.0,0,0,2158982878,0,1
180,1,180,146,1,1,5,1,1,1,0.0,1,-1,3606175760,0,0
358,8,358,139,8,3,8,0,0,0,-0.33,0,-2,602084103,0,0
82,0,78,20,0,0,8,3,25,21,0.0,2,-2,3363478577,0,0
351,5,351,96,5,0,8,1,5,5,-0.17,0,-1,503652611,0,0
75,3,75,47,3,3,5,0,0,0,0.0,2,-2,2751193025,1,1
34,0,34,6,0,0,8,0,0,0,0.0,0,0,2690692379,0,1
2159,11,514,196,4,1,24,2,16,14,-0.17,0,-1,2523324454,0,0
422,9,203,40,6,1,15,3,12,10,0.0,0,0,2837358000,1,0
103,0,103,23,0,0,8,0,0,0,0.0,0,0,3438986119,0,1
262,28,62,6,9,1,24,3,20,16,0.0,2,-4,2498119682,0,0
770,6,749,316,6,3,9,3,57,49,0.5,7,-4,3815774807,0,0
472,4,77,17,2,1,32,3,15,9,0.0,0,0,756978361,1,0
335,2,335,300,2,3,5,1,6,6,0.0,2,-2,1855773364,1,1
149,10,149,149,10,11,1,5,15,8,1.67,10,0,3633155778,1,1
162,0,162,72,0,1,7,4,37,28,0.5,3,-1,3282919906,1,0
147,1,147,43,1,1,8,1,1,1,0.0,0,0,3607535530,1,0
1476,23,105,35,6,3,32,2,16,14,-0.33,0,-2,3289379644,1,0
898,23,444,35,4,2,16,3,11,8,-0.33,1,-2,358204561,1,1
169,0,169,36,0,1,8,1,3,3,0.0,0,0,2543711458,1,0
665,5,665,321,5,1,6,2,7,5,0.0,1,-1,4016053590,0,1
263,3,143,12,2,1,9,1,4,4,-0.33,0,-2,1487003813,1,0
211,17,211,211,17,18,2,2,6,5,0.0,0,0,1309268588,1,0
475,8,166,44,4,1,26,2,16,14,-0.33,1,-1,2544357099,0,1
274,3,274,25,3,2,8,1,2,2,-0.33,1,-2,2398632656,1,1
199,21,199,49,21,4,7,1,5,5,-0.5,5,-4,2953953195,0,1
1617,18,614,194,8,5,22,3,13,10,0.0,0,0,3894390851,1,0
874,4,240,43,0,1,16,5,15,10,0.0,0,0,171802156,1,0
469,6,469,142,6,5,8,2,5,4,0.0,3,-3,1769374290,1,1
407,2,407,146,2,2,8,3,5,3,0.0,2,-2,589518204,0,0
292,2,292,292,2,3,4,5,8,4,0.0,2,-2,1048373947,1,0
923,11,923,625,11,9,5,3,18,14,0.0,0,0,3402549826,1,0
146,2,146,35,2,1,8,1,1,1,0.0,1,-1,3741610318,0,0
5107,98,1527,715,48,14,23,12,125,74,0.0,0,0,1972264250,1,0
651,1,121,34,0,0,26,3,13,10,0.0,0,0,3099721271,0,0
3333,27,243,33,1,1,23,3,31,23,0.0,1,-1,3512754706,1,0
765,42,765,229,42,18,8,5,18,10,0.0,0,0,1519099561,1,1
77,7,77,19,7,5,8,1,3,3,-0.33,3,-2,1018046827,1,1
313,5,158,46,2,1,14,1,1,1,-0.17,0,-1,579369270,1,0
571,32,420,67,28,11,9,4,9,6,-0.67,0,-2,4045922310,1,0
279,10,279,279,10,10,3,4,7,4,-0.33,2,-4,3389921069,0,0
71,1,71,10,1,1,8,1,1,1,0.0,1,-1,1698148701,1,1
97,0,97,24,0,1,8,0,0,0,0.0,0,0,720485266,1,0
34,0,34,34,0,1,3,1,2,2,0.0,0,0,2548930798,1,0
9874,122,2342,1519,74,50,24,11,117,82,0.0,0,0,656577772,1,1
230,14,216,144,14,11,9,2,7,5,0.0,5,-3,1558077140,1,1
675,11,675,181,11,4,8,4,12,8,0.0,2,-1,2891833204,0,0
134,2,81,6,1,0,9,2,4,3,0.0,1,-1,3867134627,0,0
549,22,544,98,22,4,9,2,19,17,0.0,0,0,3915479748,1,0
874,4,240,43,0,1,16,5,15,10,0.0,0,0,558447131,1,0
77,7,77,19,7,4,8,1,3,3,-0.33,3,-2,836953013,0,0
495,22,495,115,22,4,8,4,14,9,0.0,0,0,3765227034,0,0
1617,14,445,151,8,3,23,3,39,30,0.0,0,0,3349976178,0,0
3653,75,2151,919,46,25,14,2,73,63,0.0,0,0,3431132963,0,0
151,2,151,25,2,0,8,3,5,3,0.0,0,0,2371699003,0,0
913,5,131,31,1,2,28,1,7,7,0.0,1,-1,1867748747,1,0
2762,32,1025,211,14,6,18,6,50,37,-0.17,2,-4,951263262,0,0
242,5,242,114,5,2,5,3,8,4,-0.67,1,-4,3071308130,1,0
923,50,558,248,34,21,12,3,27,23,0.0,0,0,1345147734,1,1
474,1,172,60,0,0,18,3,20,17,0.0,2,-2,3280766065,0,0
554,4,554,118,4,0,8,3,4,2,0.0,0,0,1405325299,0,0
72,4,72,30,4,0,7,0,0,0,-0.67,0,-4,1515296006,0,0
670,16,670,198,16,6,8,1,6,6,-0.17,1,-2,362242909,1,0
356,7,153,101,6,6,18,1,6,6,0.0,2,-2,1496728343,0,0
2153,38,2151,1435,38,23,6,2,25,23,-0.83,0,-4,1879297556,0,1
1618,12,227,55,0,1,41,3,14,10,0.0,1,-1,3979355040,1,0
349,6,349,113,6,2,8,1,4,4,0.0,0,0,299343765,0,0
1976,25,162,88,2,2,43,4,24,19,0.0,2,-2,58460938,0,0
437,29,437,125,29,13,7,4,32,17,-0.17,5,-4,3329308919,1,1
26,6,26,26,6,7,2,1,2,2,0.0,2,-4,2025640502,1,1
306,16,97,13,2,1,14,3,11,8,0.0,0,0,2870220413,1,1
147,2,147,48,2,2,8,1,1,1,-0.17,1,-1,2999634418,1,0
118,3,118,40,3,2,8,0,0,0,0.17,1,-1,3286418637,0,0
690,5,690,208,5,2,8,2,3,2,-0.67,1,-4,1315796521,1,0
71,2,71,25,2,1,8,0,0,0,-0.17,1,-1,1888444154,0,0
299,6,44,6,2,0,35,1,3,3,0.0,2,-2,3621672139,0,0
29,4,29,29,4,5,1,2,3,2,0.0,4,-4,1249545785,1,1
492,6,492,158,6,3,8,8,17,9,0.0,0,0,373652313,0,1
2299,41,693,244,7,1,24,4,26,18,0.0,0,0,3149530156,1,0
656,6,600,305,4,3,9,1,3,3,-0.17,0,-1,2364125100,1,1
337,28,322,129,27,13,4,2,7,5,-0.5,7,-10,4158956390,0,1
51,5,51,22,5,3,8,1,1,1,0.17,2,-2,1854044581,0,0
306,16,97,13,2,0,14,3,11,8,0.0,0,0,556573984,0,0
133,0,133,133,0,1,1,1,1,1,0.0,0,0,2969652377,1,1
66,0,66,66,0,0,2,1,2,2,0.0,0,0,2328066635,0,0
781,36,781,616,36,32,5,2,5,4,0.0,0,0,1997614111,0,1
88,1,88,14,1,0,8,0,0,0,0.0,0,0,3324780767,0,0
157,7,157,27,7,2,8,2,6,5,0.0,0,0,953046693,0,0
293,15,194,48,11,6,9,3,9,6,-0.83,1,-3,844898187,1,1
167,3,167,44,3,2,8,1,1,1,0.17,1,-1,787125924,0,0
202,16,202,202,16,16,3,1,6,6,0.0,0,0,3431992227,0,1
137,8,137,57,8,8,8,1,1,1,0.0,3,-3,2319719757,1,0
3459,122,700,262,25,13,38,11,95,58,-0.67,6,-6,2931172752,0,0
348,18,189,38,15,3,15,2,6,4,0.0,2,-1,546669901,0,0
4935,132,852,410,17,7,39,4,89,67,0.0,0,0,2783541959,1,1
130,2,130,38,2,0,8,0,0,0,-0.33,0,-2,1916791845,0,0
1040,17,232,87,3,2,31,3,26,22,0.0,0,0,4199684537,0,0
1311,11,1311,273,11,5,8,2,20,18,0.0,0,0,119473276,1,1
389,6,389,139,6,2,8,1,2,2,-0.17,1,-1,2941884315,0,0
277,6,277,70,6,1,8,1,3,3,-0.33,0,-2,3312405494,1,0
378,14,378,378,14,15,2,4,25,14,0.0,0,0,1544080493,1,0
282,4,282,81,4,1,8,2,3,2,0.0,2,-1,1511199912,0,0
209,4,180,87,4,2,10,5,17,12,-0.17,0,-1,3565318593,0,0
696,5,696,696,5,6,3,1,10,10,0.0,2,-3,4062749411,1,1
166,1,166,54,1,0,7,0,0,0,0.0,0,0,3707316993,0,0
377,8,377,376,8,9,4,1,1,1,-0.33,1,-2,2311218594,1,1
2661,67,801,168,27,10,16,4,29,19,0.0,0,0,4060522281,1,1
241,5,241,241,5,6,1,2,6,5,0.83,5,0,826382813,1,1
121,1,121,37,1,1,8,1,2,2,0.0,1,-1,2918832104,1,0
2223,5,1239,332,4,1,16,12,68,43,0.0,3,-2,3320662657,0,0
74,0,74,10,0,0,8,0,0,0,0.0,0,0,1207898611,0,0
118,3,118,40,3,2,8,0,0,0,0.17,1,-1,3998273655,0,0
199,21,199,49,21,4,7,1,5,5,-0.5,5,-4,3851395617,0,1
3612,57,599,216,12,4,39,5,77,48,0.0,0,0,483743865,1,1
44,3,44,44,3,4,2,0,0,0,0.0,3,-3,2231427379,1,1
53,0,53,53,0,1,2,0,0,0,0.0,0,0,2341579369,1,0
477,2,477,434,2,3,5,2,7,5,0.0,2,-2,2838404074,1,1
136,4,17,8,0,0,38,1,2,2,0.0,0,0,4198402769,0,0
92,0,92,27,0,1,8,0,0,0,0.0,0,0,1307548771,1,0
275,15,275,275,15,16,2,2,5,4,0.0,15,-15,30685924,1,1
368,2,368,107,2,1,8,3,11,8,0.33,3,-2,2338596337,1,0
491,18,103,27,5,2,27,3,16,9,-0.17,0,-1,2901830348,1,1
166,1,166,54,1,1,7,0,0,0,0.0,0,0,3463293905,1,0
236,2,65,27,0,0,17,0,0,0,0.0,0,0,2164450412,0,0
457,14,457,142,14,6,8,3,21,16,-0.67,0,-4,2442577064,1,0
1854,14,483,107,1,1,31,1,13,13,0.0,0,0,463592326,1,0
306,3,306,112,3,4,6,2,9,7,0.17,2,-2,1064835738,1,1
107,0,107,41,0,0,8,1,2,2,0.0,1,-1,1320382358,0,0
888,42,183,76,19,13,20,5,73,54,0.0,0,0,985796407,0,1
342,4,342,342,4,4,2,2,4,3,0.17,3,-2,883082202,0,0
696,5,696,696,5,6,3,1,10,10,0.0,2,-3,3900694561,1,1
158,2,110,26,1,1,9,1,2,2,0.0,1,-1,2269325746,1,0
261,0,261,40,0,0,8,0,0,0,0.0,0,0,1745699941,0,0
1976,39,196,146,1,1,28,2,22,19,0.0,0,0,2311910051,0,1
353,2,353,86,2,1,8,4,5,2,-0.33,0,-2,1479509050,1,0
194,4,194,87,4,3,8,0,0,0,0.0,1,-1,1177493039,1,0
2477,34,319,184,4,2,42,4,42,25,0.0,0,0,3022032601,0,1
7722,121,1233,223,39,4,29,4,78,50,0.0,0,0,83999409,0,1
134,1,134,21,1,0,8,0,0,0,0.0,0,0,299330597,0,1
201,5,200,71,5,3,8,1,1,1,0.0,1,-1,1624537845,1,0
422,3,422,113,3,2,8,6,13,7,0.0,2,-2,864946705,0,0
69,3,69,17,3,0,8,0,0,0,0.0,1,-2,4124901831,0,0
88,0,88,88,0,0,2,3,9,6,0.0,0,0,2094694498,0,0
70,9,70,22,9,3,8,1,2,2,-0.5,2,-2,2161343244,1,0
665,5,665,321,5,2,6,2,7,5,0.0,1,-1,2894864938,1,1
497,45,497,255,45,16,6,2,10,7,-0.5,1,-5,4003526961,0,1
413,19,223,68,9,0,12,1,2,2,-1.17,2,-7,606377179,0,0
489,13,69,20,0,0,21,2,5,4,0.0,0,0,3015005512,0,0
571,12,330,89,2,0,13,3,9,7,0.0,0,0,2162942697,0,0
82,4,82,82,4,5,2,3,4,2,0.0,0,0,3367727709,1,1
1215,34,1215,271,34,4,8,3,17,14,-0.33,0,-2,2310882465,0,0
2414,23,227,66,1,1,24,2,4,3,0.0,0,0,882786242,1,1
151,1,151,35,1,1,8,0,0,0,0.0,1,-1,4166588134,1,0
3459,122,700,262,25,14,38,11,95,58,-0.67,6,-6,2882651069,1,0
595,14,144,36,3,2,38,1,6,6,0.0,1,-1,1903779159,1,1
1371,19,196,50,0,1,39,2,22,17,-0.17,0,-1,1343800002,1,1
511,13,511,511,13,13,4,2,7,5,0.33,9,-8,2762031318,0,1
112,0,112,38,0,1,8,1,2,2,0.0,0,0,3846625761,1,0
948,25,274,66,7,2,10,3,18,10,0.0,1,-1,2207591196,1,0
686,19,686,206,19,6,8,1,2,2,-0.33,0,-2,2593299131,0,0
174,11,174,111,11,12,6,1,1,1,1.17,7,-4,2003573587,1,1
425,17,425,425,17,17,4,3,12,10,0.0,8,-6,1757790968,0,0
1676,14,655,269,5,2,23,2,15,14,0.0,0,0,1338513592,0,0
606,16,606,111,16,9,8,2,14,13,0.0,1,-1,990076157,1,0
345,1,345,121,1,2,8,3,27,24,-0.17,4,-5,3715431421,1,1
216,2,94,27,2,3,12,1,2,2,0.33,2,0,3963790839,1,0
460,38,460,415,38,38,5,1,8,8,0.0,0,0,862963073,1,1
433,13,433,288,13,7,5,2,5,4,-0.17,1,-2,1598433082,0,0
371,1,371,141,1,2,7,1,2,2,0.17,1,0,2456397394,1,1
4810,205,1376,236,67,24,35,4,89,68,0.0,0,0,134263776,0,0
95,0,95,36,0,1,8,0,0,0,0.0,0,0,1836818084,1,0
649,8,649,463,8,9,5,4,14,8,0.0,5,-5,398296225,1,0
5107,84,1212,359,17,9,32,6,36,26,0.0,0,0,649200288,0,0
333,7,333,151,7,1,7,4,34,22,0.0,1,-1,3410473552,1,0
329,3,329,73,3,1,8,2,15,14,0.0,0,0,541227531,1,0
310,0,310,53,0,1,8,1,2,2,0.0,0,0,3267640094,1,0
367,6,367,126,6,4,8,2,6,5,-0.17,2,-3,691234036,1,0
1371,19,196,50,0,1,39,2,22,17,-0.17,0,-1,3095115481,1,0
306,3,306,112,3,3,6,2,9,7,0.17,2,-2,433748816,0,1
845,8,845,348,8,3,8,2,20,17,0.0,0,0,4083841184,1,0
1431,64,1431,939,64,50,5,3,24,17,0.0,0,0,1350900598,0,1
118,3,118,40,3,3,8,0,0,0,0.17,1,-1,3673984219,1,0
225,4,225,63,4,2,8,2,17,14,-0.5,1,-3,163051796,1,0
66,6,66,23,6,4,8,1,1,1,0.17,2,-2,2462753342,0,0
1173,77,1166,348,77,17,8,4,23,13,-0.33,0,-2,1704476833,1,0
227,4,197,47,4,3,9,3,4,2,0.0,2,-1,3626699335,1,0
1007,14,197,55,3,4,37,1,4,4,0.0,0,0,4036504360,1,0
1617,14,445,151,8,3,23,3,39,30,0.0,0,0,1009752207,0,0
103,6,103,103,6,6,1,1,1,1,0.0,6,-6,3545902431,0,1
134,3,66,26,0,1,11,2,3,2,0.0,0,0,3701095289,1,0
333,7,333,151,7,0,7,4,34,22,0.0,1,-1,3677128636,0,0
335,2,335,300,2,3,5,1,6,6,0.0,2,-2,1448440518,1,1
163,6,163,49,6,4,8,1,2,2,0.0,3,-3,88360187,1,0
3087,62,917,258,22,11,42,8,41,21,0.0,0,0,2736058344,0,1
874,16,471,167,10,7,15,1,7,7,0.0,2,-4,1850088336,1,1
1825,43,1444,710,20,8,10,3,30,25,-0.33,3,-4,305927223,0,0
845,8,845,348,8,3,8,2,20,17,0.0,0,0,4246416864,1,0
73,0,73,15,0,0,8,0,0,0,0.0,0,0,4174200258,0,0
392,22,203,118,16,15,10,2,7,5,0.0,0,0,1320947970,1,0
855,2,855,278,2,1,8,2,3,2,-0.17,0,-1,2303348131,1,0
14,1,14,3,1,1,8,0,0,0,0.0,1,-1,672493677,1,0
138,4,138,24,4,2,8,4,12,7,0.0,2,-2,2027906921,0,0
183,2,183,183,2,3,2,1,1,1,0.0,1,-1,2342479020,1,1
6393,113,1483,656,42,17,37,9,84,65,0.0,0,0,3157601968,1,0
78,5,78,24,5,1,8,2,11,10,0.0,1,-1,2973403636,1,0
204,3,204,44,3,2,8,1,2,2,-0.17,1,-1,39175374,1,0
107,1,107,33,1,0,8,1,1,1,0.0,0,0,71098017,0,0
264,1,264,114,1,0,8,1,1,1,0.0,0,0,3402547567,0,0
437,29,437,125,29,12,7,4,32,17,-0.17,5,-4,3509763909,0,1
2546,14,663,478,7,7,13,7,44,26,0.0,5,-6,3976918591,1,0
469,6,469,142,6,5,8,2,5,4,0.0,3,-3,2205822419,1,1
141,3,141,57,3,1,8,1,1,1,-0.33,1,-2,2223577967,1,0
667,6,667,667,6,7,3,2,7,6,0.0,4,-2,3545093221,1,1
1609,12,182,92,2,3,43,1,8,8,-0.33,0,-2,3575138887,1,0
247,8,153,33,2,2,9,2,7,4,0.0,1,-1,4239333847,1,0
669,15,115,43,4,1,41,3,36,25,0.0,0,0,2979406284,1,0
266,11,266,122,11,8,8,1,3,3,0.0,3,-4,1614649654,0,0
2414,23,227,66,1,1,24,2,4,3,0.0,0,0,3625053364,1,1
383,11,383,173,11,11,8,3,5,3,1.0,3,-2,865003583,0,1
151,4,151,151,4,4,1,3,17,11,0.0,4,-4,2984892978,0,1
384,3,104,28,0,0,20,1,5,5,0.0,0,0,3933603886,0,0
186,3,185,74,3,2,8,2,7,5,0.0,1,-1,4144079303,1,0
1854,14,483,107,1,1,31,1,13,13,0.0,0,0,4193523444,1,0
85,0,85,16,0,0,8,1,1,1,0.0,0,0,872348484,0,0
1837,30,1102,499,15,10,15,4,19,13,-0.83,0,-3,2851288006,0,1
329,10,329,109,10,5,7,3,10,8,0.0,2,-2,3007363161,1,0
990,24,449,135,15,5,16,5,23,17,0.0,0,0,2266799588,0,0
530,10,530,221,10,6,8,3,25,19,-0.17,0,-1,1601362659,1,0
1118,10,535,186,4,2,16,1,1,1,-0.17,0,-1,4122420556,1,0
224,8,224,40,8,4,8,1,6,6,0.0,1,-1,2342029529,1,0
17394,476,7407,2462,232,74,38,6,235,171,0.0,0,0,687079850,0,1
7557,60,698,438,6,7,43,4,90,73,0.0,0,0,3313127779,1,0
3776,75,1161,360,17,7,18,3,43,31,0.0,0,0,141520306,0,0
88,1,88,14,1,1,8,0,0,0,0.0,0,0,2377320547,1,0
2299,41,693,244,7,1,24,4,26,18,0.0,0,0,2156798295,1,0
650,24,97,10,0,1,23,3,13,11,0.0,0,0,1877064011,1,0
2148,35,878,109,7,1,28,2,25,20,-0.33,0,-2,547121931,1,0
367,1,367,85,1,0,8,1,3,3,0.0,0,0,811054616,0,0
4867,76,887,356,26,12,31,4,90,68,0.0,0,0,2157273830,0,0
329,3,329,73,3,1,8,2,15,14,0.0,0,0,825351541,1,0
591,3,338,111,1,1,14,1,2,2,0.0,1,-1,327939653,0,0
174,8,174,75,8,3,8,1,3,3,0.0,1,-1,3582225163,1,1
2621,43,431,154,1,2,39,5,42,24,-0.17,1,-1,891246983,1,0
77,2,77,77,2,2,1,0,0,0,0.33,2,0,3891800507,0,1
2493,28,1106,417,23,10,17,22,35,11,-0.83,0,-3,737223651,1,1
256,9,256,256,9,9,3,2,6,4,0.0,8,-7,4147163907,0,1
4352,71,1929,1181,42,28,20,4,32,23,0.0,0,0,3211224484,0,1
35,1,35,8,1,2,8,1,2,2,0.17,1,0,3231796576,1,0
1418,42,962,328,27,15,11,4,23,15,-0.67,5,-4,4231666247,1,1
209,19,209,77,19,7,8,3,8,4,-1.17,1,-4,2127342801,1,0
175,1,175,43,1,0,8,1,2,2,0.0,0,0,2736058914,0,0
390,4,390,183,4,2,6,5,39,26,0.67,8,-4,286965162,1,0
371,1,371,141,1,1,7,1,2,2,0.17,1,0,336697503,0,1
72,4,72,30,4,1,7,0,0,0,-0.67,0,-4,3899430158,1,0
243,4,243,83,4,1,8,3,8,6,-0.33,1,-2,762585730,0,0
66,4,66,4,4,2,8,0,0,0,0.17,2,-2,2461514318,1,0
199,21,199,49,21,5,7,1,5,5,-0.5,5,-4,1195322339,1,1
209,4,180,87,4,3,10,5,17,12,-0.17,0,-1,774793772,1,0
4810,205,1376,236,67,25,35,4,89,68,0.0,0,0,2161849030,1,0
1162,13,808,209,9,5,11,2,7,6,0.0,0,0,3249194197,1,0
422,6,198,66,3,2,10,3,17,13,0.0,0,0,3973154357,1,0
259,2,259,86,2,0,8,1,2,2,0.0,0,0,186428878,0,0
160,6,160,37,6,2,8,2,8,7,0.0,1,-1,3568284135,0,0
673,12,471,259,12,11,16,1,14,14,0.0,6,-5,35824316,0,1
467,9,285,60,4,0,9,4,9,5,-0.5,0,-3,3175593727,0,0
398,3,185,56,1,2,16,2,4,2,0.0,1,-1,1026778684,1,0
279,10,279,279,10,11,3,4,7,4,-0.33,2,-4,1276746553,1,0
656,6,600,305,4,2,9,1,3,3,-0.17,0,-1,3708498247,0,1
57,0,57,5,0,0,8,1,1,1,0.0,0,0,2569058281,0,0
665,17,665,665,17,17,4,1,10,10,0.0,4,-3,2913328079,0,1
158,2,110,26,1,1,9,1,2,2,0.0,1,-1,2802582886,1,0
603,14,113,32,2,2,37,6,20,10,-0.17,1,-1,1810620579,1,0
169,2,169,54,2,1,8,3,6,4,0.0,1,-1,1322085624,1,1
422,9,203,40,6,1,15,3,12,10,0.0,0,0,2007784564,1,0
1141,30,1141,339,30,16,8,2,15,12,-0.5,5,-7,1764682425,0,0
700,27,700,700,27,28,2,2,14,12,3.17,11,0,1714954714,1,0
194,4,194,87,4,2,8,0,0,0,0.0,1,-1,868452170,0,0
392,22,203,118,16,15,10,2,7,5,0.0,0,0,476319123,1,0
502,12,502,502,12,13,4,3,12,9,-0.67,1,-3,3071111517,1,1
13,0,13,13,0,1,1,0,0,0,0.0,0,0,1440218995,1,0
581,36,581,390,36,16,7,5,26,16,0.0,0,0,981469507,0,1
1779,31,754,229,7,4,15,3,21,16,0.0,0,0,1139383058,0,0
2194,73,1191,545,52,21,15,6,29,21,0.0,0,0,362744095,0,1
148,5,54,19,0,0,24,3,23,18,0.0,1,-1,2612184017,0,0
372,3,372,55,3,1,8,1,2,2,0.0,0,0,2522695015,1,1
20,0,20,1,0,0,8,0,0,0,0.0,0,0,135276749,0,1
609,10,609,185,10,8,8,2,7,5,0.0,0,0,3129560572,0,0
426,14,426,426,14,14,2,3,11,8,0.67,10,-6,2781589364,0,1
4502,38,454,176,6,5,37,5,39,26,0.33,2,-1,588402291,1,0
3071,61,3071,1450,61,29,8,3,45,34,0.0,0,0,2398747368,0,1
3527,60,143,26,3,2,24,3,39,28,-0.17,0,-1,4099094766,1,0
183,2,183,183,2,2,2,1,1,1,0.0,1,-1,3929160608,0,1
61,2,61,61,2,3,4,0,0,0,0.0,2,-2,2205497309,1,1
437,29,437,125,29,12,7,4,32,17,-0.17,5,-4,888623104,0,1
4502,38,454,176,6,4,37,5,39,26,0.33,2,-1,2550910722,0,0
127,7,127,29,7,6,8,1,1,1,-0.17,6,-6,1602425207,0,0
200,7,200,153,7,6,5,3,8,5,0.0,5,-5,3077822762,0,1
669,15,115,43,4,1,41,3,36,25,0.0,0,0,1965531603,1,0
330,12,330,330,12,12,2,2,11,10,0.0,0,0,2184319792,0,0
186,3,185,74,3,2,8,2,7,5,0.0,1,-1,3688786880,1,0
263,17,93,70,10,10,17,2,10,7,0.0,4,-2,2626383692,1,1
51,5,51,22,5,3,8,1,1,1,0.17,2,-2,966722327,0,0
855,16,855,761,16,14,5,5,21,14,-0.67,1,-5,1742693684,0,0
142,7,142,97,7,6,5,2,4,3,-0.17,1,-3,3187492298,0,1
689,28,243,95,10,9,22,3,19,13,-0.67,0,-2,1447575069,1,1
124,6,124,42,6,6,8,1,2,2,0.0,4,-4,1409022146,0,0
2144,153,528,426,35,29,33,3,61,44,0.0,9,-7,2498352374,1,1
168,4,167,46,4,4,8,2,2,1,0.0,1,-2,2744634492,1,0
202,6,202,202,6,6,3,2,3,2,-0.17,3,-4,3733501635,0,1
313,19,313,177,19,13,5,1,3,3,-1.0,2,-6,558896120,0,1
609,6,301,100,3,1,14,1,4,4,-0.17,0,-1,361192554,1,0
1478,25,717,444,12,10,28,3,17,14,-0.67,0,-3,243510834,1,0
